ID          Chr   Input_Pos    Male_Map  Female_Map
M4489       14    44.65996    44.65996    55.82495
M4490       14    45.01783    45.01783    56.27229
M4491       14    45.06188    45.06188    56.32735
M4492       14    45.18461    45.18461    56.48076
M4493       14    45.21356    45.21356    56.51695
M4494       14    45.73584    45.73584    57.16980
M4495       14    45.73652    45.73652    57.17065
M4496       14    46.02764    46.02764    57.53455
M4497       14    46.06243    46.06243    57.57804
M4498       14    46.36308    46.36308    57.95385
M4499       14    46.48385    46.48385    58.10481
M4500       14    46.61376    46.61376    58.26720
M4501       14    46.81260    46.81260    58.51575
M4502       14    47.54467    47.54467    59.43084
M4503       14    49.14963    49.14963    61.43704
M4504       14    50.02412    50.02412    62.53015
M4505       14    50.29923    50.29923    62.87404
M4506       14    50.60705    50.60705    63.25881
M4507       14    51.23642    51.23642    64.04552
M4508       14    51.23865    51.23865    64.04831
M4509       14    51.29610    51.29610    64.12013
M4510       14    51.31600    51.31600    64.14500
M4511       14    51.65920    51.65920    64.57400
M4512       14    51.71095    51.71095    64.63869
M4513       14    51.91204    51.91204    64.89005
M4514       14    52.80458    52.80458    66.00572
M4515       14    53.11612    53.11612    66.39515
M4516       14    53.50940    53.50940    66.88675
M4517       14    53.52959    53.52959    66.91199
M4518       14    54.47350    54.47350    68.09188
M4519       14    54.83435    54.83435    68.54294
M4520       14    56.71153    56.71153    70.88941
M4521       14    56.83109    56.83109    71.03886
M4522       14    57.35127    57.35127    71.68909
M4523       14    58.04443    58.04443    72.55554
M4524       14    58.84128    58.84128    73.55160
M4525       14    59.31409    59.31409    74.14261
M4526       14    59.68912    59.68912    74.61140
M4527       14    59.99117    59.99117    74.98896
M4528       14    60.02338    60.02338    75.02922
M4529       14    60.05852    60.05852    75.07315
M4530       14    60.25397    60.25397    75.31746
M4531       14    60.56957    60.56957    75.71196
M4532       14    60.84649    60.84649    76.05811
M4533       14    61.04115    61.04115    76.30144
M4534       14    61.06234    61.06234    76.32793
M4535       14    61.17026    61.17026    76.46283
M4536       14    61.24113    61.24113    76.55141
M4537       14    61.28195    61.28195    76.60244
M4538       14    61.60936    61.60936    77.01170
M4539       14    62.96179    62.96179    78.70224
M4540       14    63.08542    63.08542    78.85678
M4541       14    63.24882    63.24882    79.06103
M4542       14    63.50315    63.50315    79.37894
M4543       14    64.14268    64.14268    80.17835
M4544       14    64.29237    64.29237    80.36546
M4545       14    64.70848    64.70848    80.88560
M4546       14    65.32692    65.32692    81.65865
M4547       14    65.57790    65.57790    81.97237
M4548       14    65.62406    65.62406    82.03007
M4549       14    66.42091    66.42091    83.02614
M4550       14    66.61847    66.61847    83.27309
M4551       14    66.62733    66.62733    83.28416
M4552       14    67.26262    67.26262    84.07827
M4553       14    69.11334    69.11334    86.39168
M4554       14    69.67567    69.67567    87.09459
M4555       14    69.78006    69.78006    87.22508
M4556       14    70.25036    70.25036    87.81295
M4557       14    70.51117    70.51117    88.13896
M4558       14    71.99507    71.99507    89.99384
M4559       14    72.13526    72.13526    90.16908
M4560       14    72.57094    72.57094    90.71368
M4561       14    73.08135    73.08135    91.35169
M4562       14    73.16883    73.16883    91.46104
M4563       14    73.30590    73.30590    91.63238
M4564       14    73.34802    73.34802    91.68503
M4565       14    73.69700    73.69700    92.12125
M4566       14    73.94120    73.94120    92.42650
M4567       14    74.05623    74.05623    92.57029
M4568       14    74.36528    74.36528    92.95660
M4569       14    74.53265    74.53265    93.16581
M4570       14    74.54234    74.54234    93.17793
M4571       14    74.59157    74.59157    93.23946
M4572       14    74.78340    74.78340    93.47925
M4573       14    74.87865    74.87865    93.59831
M4574       14    75.27128    75.27128    94.08910
M4575       14    75.32552    75.32552    94.15690
M4576       14    75.50557    75.50557    94.38196
M4577       14    76.11306    76.11306    95.14133
M4578       14    76.28296    76.28296    95.35370
M4579       14    77.14086    77.14086    96.42607
M4580       14    77.32008    77.32008    96.65010
M4581       14    77.46165    77.46165    96.82706
M4582       14    78.00881    78.00881    97.51101
M4583       14    78.37484    78.37484    97.96855
M4584       14    78.76684    78.76684    98.45855
M4585       14    79.29561    79.29561    99.11951
M4586       14    79.67369    79.67369    99.59211
M4587       14    79.86381    79.86381    99.82976
M4588       14    80.69297    80.69297   100.86621
M4589       14    80.72109    80.72109   100.90136
M4590       14    81.16306    81.16306   101.45382
M4591       14    81.40842    81.40842   101.76053
M4592       14    82.27869    82.27869   102.84836
M4593       14    82.27916    82.27916   102.84895
M4594       14    82.36969    82.36969   102.96211
M4595       14    83.00842    83.00842   103.76053
M4596       14    83.11370    83.11370   103.89213
M4597       14    83.37139    83.37139   104.21424
M4598       14    83.40807    83.40807   104.26009
M4599       14    83.42628    83.42628   104.28285
M4600       14    83.47036    83.47036   104.33795
M4601       14    83.72907    83.72907   104.66134
M4602       14    83.80758    83.80758   104.75948
M4603       14    83.82259    83.82259   104.77824
M4604       14    84.67311    84.67311   105.84139
M4605       14    84.94705    84.94705   106.18381
M4606       14    85.09028    85.09028   106.36285
M4607       14    85.09174    85.09174   106.36468
M4608       14    85.58006    85.58006   106.97508
M4609       14    85.87031    85.87031   107.33789
M4610       14    86.02995    86.02995   107.53744
M4611       14    86.23431    86.23431   107.79289
M4612       14    86.71173    86.71173   108.38966
M4613       14    86.91669    86.91669   108.64586
M4614       14    86.97767    86.97767   108.72209
M4615       14    87.00034    87.00034   108.75043
M4616       14    87.00828    87.00828   108.76035
M4617       14    87.09085    87.09085   108.86356
M4618       14    87.13262    87.13262   108.91577
M4619       14    88.29192    88.29192   110.36490
M4620       14    88.29686    88.29686   110.37108
M4621       14    88.30682    88.30682   110.38353
M4622       14    88.58876    88.58876   110.73595
M4623       14    88.82139    88.82139   111.02674
M4624       14    88.86051    88.86051   111.07564
M4625       14    89.47764    89.47764   111.84705
M4626       14    89.86243    89.86243   112.32804
M4627       14    90.12335    90.12335   112.65419
M4628       14    90.36957    90.36957   112.96196
M4629       14    90.84842    90.84842   113.56053
M4630       14    91.46995    91.46995   114.33744
M4631       14    91.71093    91.71093   114.63866
M4632       14    91.74637    91.74637   114.68296
M4633       14    91.95343    91.95343   114.94179
M4634       14    92.40571    92.40571   115.50714
M4635       14    92.49397    92.49397   115.61746
M4636       14    92.55576    92.55576   115.69470
M4637       14    92.65855    92.65855   115.82319
M4638       14    92.65989    92.65989   115.82486
M4639       14    92.95706    92.95706   116.19633
M4640       14    93.02888    93.02888   116.28610
M4641       14    93.23497    93.23497   116.54371
M4642       14    93.37790    93.37790   116.72237
M4643       14    93.52110    93.52110   116.90138
M4644       14    94.97209    94.97209   118.71511
M4645       14    95.20893    95.20893   119.01116
M4646       14    95.23718    95.23718   119.04648
M4647       14    95.46411    95.46411   119.33014
M4648       14    95.90380    95.90380   119.87975
M4649       14    96.01697    96.01697   120.02121
M4650       14    96.13074    96.13074   120.16343
M4651       14    96.18019    96.18019   120.22524
M4652       14    96.21942    96.21942   120.27428
M4653       14    96.22371    96.22371   120.27964
M4654       14    96.64629    96.64629   120.80786
M4655       14    96.89234    96.89234   121.11543
M4656       14    97.38163    97.38163   121.72704
M4657       14    97.41933    97.41933   121.77416
M4658       14    97.45021    97.45021   121.81276
M4659       14    98.94575    98.94575   123.68219
M4660       14    99.02727    99.02727   123.78409
M4661       14    99.89386    99.89386   124.86733
M4662       14    99.95662    99.95662   124.94577
M4663       15     0.14898     0.14898     0.18623
M4664       15     0.62656     0.62656     0.78320
M4665       15     0.86406     0.86406     1.08007
M4666       15     0.93752     0.93752     1.17190
M4667       15     1.24966     1.24966     1.56208
M4668       15     1.78544     1.78544     2.23180
M4669       15     3.45520     3.45520     4.31900
M4670       15     3.47256     3.47256     4.34070
M4671       15     3.60815     3.60815     4.51019
M4672       15     4.78166     4.78166     5.97707
M4673       15     4.96995     4.96995     6.21244
M4674       15     5.14387     5.14387     6.42984
M4675       15     5.77086     5.77086     7.21357
M4676       15     5.83821     5.83821     7.29776
M4677       15     6.04611     6.04611     7.55764
M4678       15     6.10610     6.10610     7.63262
M4679       15     6.21986     6.21986     7.77482
M4680       15     7.07103     7.07103     8.83879
M4681       15     7.12895     7.12895     8.91119
M4682       15     7.60075     7.60075     9.50094
M4683       15     7.97440     7.97440     9.96800
M4684       15     7.97671     7.97671     9.97089
M4685       15     8.79154     8.79154    10.98942
M4686       15     8.86467     8.86467    11.08084
M4687       15     8.96012     8.96012    11.20015
M4688       15     9.00974     9.00974    11.26217
M4689       15     9.34559     9.34559    11.68199
M4690       15     9.69008     9.69008    12.11260
M4691       15     9.95170     9.95170    12.43962
M4692       15     9.98759     9.98759    12.48449
M4693       15    11.20953    11.20953    14.01191
M4694       15    11.60315    11.60315    14.50394
M4695       15    11.71688    11.71688    14.64610
M4696       15    11.97573    11.97573    14.96966
M4697       15    11.98382    11.98382    14.97978
M4698       15    12.11674    12.11674    15.14593
M4699       15    12.20469    12.20469    15.25586
M4700       15    12.20702    12.20702    15.25877
M4701       15    12.43420    12.43420    15.54275
M4702       15    12.63805    12.63805    15.79756
M4703       15    13.98835    13.98835    17.48544
M4704       15    14.30820    14.30820    17.88525
M4705       15    14.83514    14.83514    18.54392
M4706       15    15.17930    15.17930    18.97413
M4707       15    15.46662    15.46662    19.33328
M4708       15    15.74148    15.74148    19.67685
M4709       15    16.14484    16.14484    20.18105
M4710       15    16.81832    16.81832    21.02290
M4711       15    17.22964    17.22964    21.53705
M4712       15    17.41781    17.41781    21.77226
M4713       15    17.51287    17.51287    21.89109
M4714       15    19.72836    19.72836    24.66045
M4715       15    19.78541    19.78541    24.73176
M4716       15    19.94322    19.94322    24.92902
M4717       15    20.11877    20.11877    25.14846
M4718       15    20.11901    20.11901    25.14876
M4719       15    20.39672    20.39672    25.49590
M4720       15    20.43439    20.43439    25.54299
M4721       15    20.80869    20.80869    26.01086
M4722       15    21.10952    21.10952    26.38690
M4723       15    21.14092    21.14092    26.42615
M4724       15    21.20767    21.20767    26.50959
M4725       15    21.30536    21.30536    26.63170
M4726       15    21.69769    21.69769    27.12211
M4727       15    21.97961    21.97961    27.47451
M4728       15    23.01896    23.01896    28.77370
M4729       15    23.07438    23.07438    28.84297
M4730       15    23.19131    23.19131    28.98914
M4731       15    23.48119    23.48119    29.35149
M4732       15    24.05823    24.05823    30.07279
M4733       15    24.09357    24.09357    30.11696
M4734       15    24.13954    24.13954    30.17442
M4735       15    24.57239    24.57239    30.71549
M4736       15    24.62949    24.62949    30.78686
M4737       15    24.69586    24.69586    30.86982
M4738       15    24.81899    24.81899    31.02374
M4739       15    24.92678    24.92678    31.15848
M4740       15    24.99451    24.99451    31.24314
M4741       15    25.10547    25.10547    31.38184
M4742       15    25.38142    25.38142    31.72677
M4743       15    25.77318    25.77318    32.21648
M4744       15    26.40873    26.40873    33.01091
M4745       15    26.81224    26.81224    33.51530
M4746       15    27.39116    27.39116    34.23895
M4747       15    27.87398    27.87398    34.84248
M4748       15    28.09727    28.09727    35.12159
M4749       15    28.19998    28.19998    35.24997
M4750       15    28.24301    28.24301    35.30376
M4751       15    28.49198    28.49198    35.61498
M4752       15    29.04258    29.04258    36.30322
M4753       15    29.46216    29.46216    36.82770
M4754       15    29.65239    29.65239    37.06549
M4755       15    29.87963    29.87963    37.34954
M4756       15    30.06649    30.06649    37.58311
M4757       15    30.25208    30.25208    37.81510
M4758       15    31.34834    31.34834    39.18543
M4759       15    31.64048    31.64048    39.55060
M4760       15    32.14134    32.14134    40.17668
M4761       15    32.32192    32.32192    40.40240
M4762       15    32.62188    32.62188    40.77735
M4763       15    33.36603    33.36603    41.70754
M4764       15    33.72368    33.72368    42.15460
M4765       15    33.87549    33.87549    42.34436
M4766       15    34.04938    34.04938    42.56173
M4767       15    34.45752    34.45752    43.07190
M4768       15    34.72006    34.72006    43.40008
M4769       15    34.92908    34.92908    43.66135
M4770       15    35.20484    35.20484    44.00605
M4771       15    35.39506    35.39506    44.24383
M4772       15    35.67716    35.67716    44.59645
M4773       15    35.71426    35.71426    44.64283
M4774       15    36.40351    36.40351    45.50439
M4775       15    36.57715    36.57715    45.72144
M4776       15    36.88745    36.88745    46.10931
M4777       15    36.89820    36.89820    46.12275
M4778       15    36.94678    36.94678    46.18348
M4779       15    36.98061    36.98061    46.22576
M4780       15    37.08615    37.08615    46.35769
M4781       15    37.12045    37.12045    46.40056
M4782       15    37.24285    37.24285    46.55356
M4783       15    37.40673    37.40673    46.75841
M4784       15    37.61422    37.61422    47.01778
M4785       15    37.63916    37.63916    47.04895
M4786       15    37.97221    37.97221    47.46526
M4787       15    38.19742    38.19742    47.74677
M4788       15    38.58773    38.58773    48.23466
M4789       15    38.70099    38.70099    48.37624
M4790       15    38.70161    38.70161    48.37701
M4791       15    39.09297    39.09297    48.86621
M4792       15    39.59260    39.59260    49.49075
M4793       15    39.75708    39.75708    49.69635
M4794       15    40.08183    40.08183    50.10229
M4795       15    40.28957    40.28957    50.36196
M4796       15    40.73462    40.73462    50.91828
M4797       15    40.77206    40.77206    50.96508
M4798       15    41.08026    41.08026    51.35033
M4799       15    41.19031    41.19031    51.48789
M4800       15    41.67125    41.67125    52.08906
M4801       15    42.15427    42.15427    52.69284
M4802       15    42.33027    42.33027    52.91284
M4803       15    42.40259    42.40259    53.00324
M4804       15    42.72599    42.72599    53.40749
M4805       15    42.73720    42.73720    53.42150
M4806       15    43.26720    43.26720    54.08400
M4807       15    43.36887    43.36887    54.21109
M4808       15    43.45156    43.45156    54.31445
M4809       15    43.46811    43.46811    54.33514
M4810       15    43.60582    43.60582    54.50727
M4811       15    43.70313    43.70313    54.62891
M4812       15    43.85996    43.85996    54.82495
M4813       15    44.55258    44.55258    55.69073
M4814       15    44.86554    44.86554    56.08193
M4815       15    45.15512    45.15512    56.44390
M4816       15    45.23634    45.23634    56.54543
M4817       15    45.66048    45.66048    57.07560
M4818       15    45.68051    45.68051    57.10064
M4819       15    45.81814    45.81814    57.27267
M4820       15    45.82352    45.82352    57.27940
M4821       15    45.99757    45.99757    57.49696
M4822       15    46.03461    46.03461    57.54326
M4823       15    46.11326    46.11326    57.64158
M4824       15    46.22412    46.22412    57.78015
M4825       15    46.57219    46.57219    58.21524
M4826       15    46.79966    46.79966    58.49958
M4827       15    46.83167    46.83167    58.53959
M4828       15    47.63563    47.63563    59.54454
M4829       15    47.65638    47.65638    59.57048
M4830       15    47.88687    47.88687    59.85859
M4831       15    48.25430    48.25430    60.31788
M4832       15    49.04473    49.04473    61.30591
M4833       15    49.53577    49.53577    61.91971
M4834       15    49.62754    49.62754    62.03443
M4835       15    49.70731    49.70731    62.13414
M4836       15    49.75448    49.75448    62.19310
M4837       15    50.27780    50.27780    62.84725
M4838       15    50.52036    50.52036    63.15045
M4839       15    50.61027    50.61027    63.26284
M4840       15    50.76450    50.76450    63.45563
M4841       15    51.00733    51.00733    63.75916
M4842       15    52.22342    52.22342    65.27928
M4843       15    52.65881    52.65881    65.82351
M4844       15    53.19867    53.19867    66.49834
M4845       15    53.30182    53.30182    66.62728
M4846       15    53.67660    53.67660    67.09575
M4847       15    53.69713    53.69713    67.12141
M4848       15    53.82986    53.82986    67.28733
M4849       15    53.99969    53.99969    67.49961
M4850       15    54.03800    54.03800    67.54750
M4851       15    54.26675    54.26675    67.83344
M4852       15    54.69469    54.69469    68.36836
M4853       15    54.71382    54.71382    68.39228
M4854       15    54.74668    54.74668    68.43335
M4855       15    55.20833    55.20833    69.01041
M4856       15    55.25481    55.25481    69.06851
M4857       15    55.55314    55.55314    69.44143
M4858       15    55.78131    55.78131    69.72664
M4859       15    56.19524    56.19524    70.24405
M4860       15    56.41246    56.41246    70.51557
M4861       15    56.80792    56.80792    71.00990
M4862       15    56.98757    56.98757    71.23446
M4863       15    57.15156    57.15156    71.43945
M4864       15    57.39467    57.39467    71.74334
M4865       15    57.40372    57.40372    71.75465
M4866       15    57.42993    57.42993    71.78741
M4867       15    58.09245    58.09245    72.61556
M4868       15    58.49225    58.49225    73.11531
M4869       15    58.72358    58.72358    73.40448
M4870       15    58.86649    58.86649    73.58311
M4871       15    59.04551    59.04551    73.80689
M4872       15    59.38035    59.38035    74.22544
M4873       15    59.56690    59.56690    74.45863
M4874       15    59.61986    59.61986    74.52483
M4875       15    59.82736    59.82736    74.78420
M4876       15    60.31851    60.31851    75.39814
M4877       15    60.56452    60.56452    75.70565
M4878       15    60.80136    60.80136    76.00170
M4879       15    60.87873    60.87873    76.09841
M4880       15    61.44389    61.44389    76.80486
M4881       15    61.51161    61.51161    76.88951
M4882       15    61.62436    61.62436    77.03045
M4883       15    62.11108    62.11108    77.63885
M4884       15    63.03443    63.03443    78.79304
M4885       15    64.30335    64.30335    80.37919
M4886       15    64.33575    64.33575    80.41969
M4887       15    64.42355    64.42355    80.52944
M4888       15    64.58213    64.58213    80.72766
M4889       15    64.60850    64.60850    80.76063
M4890       15    64.68217    64.68217    80.85271
M4891       15    64.72842    64.72842    80.91053
M4892       15    64.74534    64.74534    80.93167
M4893       15    65.54775    65.54775    81.93469
M4894       15    65.55561    65.55561    81.94451
M4895       15    65.93312    65.93312    82.41640
M4896       15    66.08008    66.08008    82.60010
M4897       15    66.32779    66.32779    82.90974
M4898       15    66.38624    66.38624    82.98280
M4899       15    66.46885    66.46885    83.08606
M4900       15    66.57560    66.57560    83.21950
M4901       15    66.98842    66.98842    83.73553
M4902       15    67.93564    67.93564    84.91955
M4903       15    68.03886    68.03886    85.04857
M4904       15    68.85039    68.85039    86.06299
M4905       15    69.05296    69.05296    86.31620
M4906       15    69.27147    69.27147    86.58934
M4907       15    69.59445    69.59445    86.99306
M4908       15    69.99358    69.99358    87.49198
M4909       15    70.35648    70.35648    87.94560
M4910       15    70.43937    70.43937    88.04921
M4911       15    70.44108    70.44108    88.05135
M4912       15    70.60568    70.60568    88.25710
M4913       15    70.76716    70.76716    88.45895
M4914       15    70.79462    70.79462    88.49328
M4915       15    70.92238    70.92238    88.65297
M4916       15    70.96981    70.96981    88.71226
M4917       15    71.14816    71.14816    88.93520
M4918       15    71.20200    71.20200    89.00250
M4919       15    71.27289    71.27289    89.09111
M4920       15    71.67266    71.67266    89.59083
M4921       15    72.10456    72.10456    90.13070
M4922       15    72.65146    72.65146    90.81432
M4923       15    72.88891    72.88891    91.11114
M4924       15    72.97972    72.97972    91.22465
M4925       15    73.02688    73.02688    91.28360
M4926       15    73.26523    73.26523    91.58154
M4927       15    73.29058    73.29058    91.61322
M4928       15    73.91568    73.91568    92.39460
M4929       15    74.47127    74.47127    93.08909
M4930       15    74.74938    74.74938    93.43672
M4931       15    76.37865    76.37865    95.47331
M4932       15    76.39357    76.39357    95.49196
M4933       15    77.03841    77.03841    96.29801
M4934       15    77.19434    77.19434    96.49292
M4935       15    77.75612    77.75612    97.19515
M4936       15    77.75880    77.75880    97.19850
M4937       15    77.94542    77.94542    97.43178
M4938       15    77.99484    77.99484    97.49355
M4939       15    78.23185    78.23185    97.78981
M4940       15    78.40184    78.40184    98.00230
M4941       15    78.82634    78.82634    98.53293
M4942       15    79.02966    79.02966    98.78708
M4943       15    79.18756    79.18756    98.98445
M4944       15    79.31158    79.31158    99.13948
M4945       15    79.36788    79.36788    99.20985
M4946       15    80.75840    80.75840   100.94800
M4947       15    81.22406    81.22406   101.53008
M4948       15    82.48389    82.48389   103.10486
M4949       15    82.84160    82.84160   103.55200
M4950       15    82.84375    82.84375   103.55469
M4951       15    82.98990    82.98990   103.73738
M4952       15    83.01649    83.01649   103.77061
M4953       15    83.35318    83.35318   104.19148
M4954       15    83.43613    83.43613   104.29516
M4955       15    83.76316    83.76316   104.70395
M4956       15    84.58183    84.58183   105.72729
M4957       15    85.80060    85.80060   107.25075
M4958       15    86.19392    86.19392   107.74240
M4959       15    86.22347    86.22347   107.77934
M4960       15    86.64195    86.64195   108.30244
M4961       15    87.01827    87.01827   108.77284
M4962       15    87.42212    87.42212   109.27765
M4963       15    87.42735    87.42735   109.28419
M4964       15    87.70548    87.70548   109.63185
M4965       15    88.09014    88.09014   110.11268
M4966       15    88.14337    88.14337   110.17921
M4967       15    88.38159    88.38159   110.47699
M4968       15    88.72113    88.72113   110.90141
M4969       15    88.72456    88.72456   110.90570
M4970       15    88.87000    88.87000   111.08750
M4971       15    89.42827    89.42827   111.78534
M4972       15    89.64646    89.64646   112.05808
M4973       15    90.67835    90.67835   113.34794
M4974       15    92.30461    92.30461   115.38076
M4975       15    92.40975    92.40975   115.51219
M4976       15    92.62896    92.62896   115.78620
M4977       15    93.49707    93.49707   116.87134
M4978       15    93.53649    93.53649   116.92061
M4979       15    93.56311    93.56311   116.95389
M4980       15    93.87086    93.87086   117.33858
M4981       15    94.10466    94.10466   117.63083
M4982       15    94.21429    94.21429   117.76786
M4983       15    94.71134    94.71134   118.38918
M4984       15    94.89363    94.89363   118.61704
M4985       15    94.92924    94.92924   118.66155
M4986       15    95.53453    95.53453   119.41816
M4987       15    95.54919    95.54919   119.43649
M4988       15    96.21839    96.21839   120.27299
M4989       15    96.59089    96.59089   120.73861
M4990       15    96.83595    96.83595   121.04494
M4991       15    97.11362    97.11362   121.39202
M4992       15    97.31318    97.31318   121.64147
M4993       15    97.67586    97.67586   122.09483
M4994       15    98.05082    98.05082   122.56352
M4995       15    98.55085    98.55085   123.18856
M4996       16     0.19186     0.19186     0.23983
M4997       16     0.47560     0.47560     0.59450
M4998       16     0.88291     0.88291     1.10364
M4999       16     1.18068     1.18068     1.47585
M5000       16     1.31042     1.31042     1.63803
M5001       16     2.07389     2.07389     2.59236
M5002       16     2.47045     2.47045     3.08806
M5003       16     4.28336     4.28336     5.35420
M5004       16     4.32131     4.32131     5.40164
M5005       16     4.54023     4.54023     5.67529
M5006       16     4.64730     4.64730     5.80912
M5007       16     4.74853     4.74853     5.93566
M5008       16     5.07695     5.07695     6.34619
M5009       16     5.34373     5.34373     6.67966
M5010       16     5.36391     5.36391     6.70489
M5011       16     5.47012     5.47012     6.83765
M5012       16     5.88582     5.88582     7.35727
M5013       16     5.97146     5.97146     7.46432
M5014       16     6.01587     6.01587     7.51984
M5015       16     6.53078     6.53078     8.16348
M5016       16     6.69952     6.69952     8.37440
M5017       16     6.98108     6.98108     8.72635
M5018       16     7.07108     7.07108     8.83885
M5019       16     7.28138     7.28138     9.10173
M5020       16     7.61168     7.61168     9.51460
M5021       16     7.81444     7.81444     9.76805
M5022       16     7.99557     7.99557     9.99446
M5023       16     8.09713     8.09713    10.12141
M5024       16     8.20523     8.20523    10.25654
M5025       16     8.33557     8.33557    10.41946
M5026       16     8.77559     8.77559    10.96949
M5027       16     8.78818     8.78818    10.98522
M5028       16     8.79134     8.79134    10.98917
M5029       16     9.14346     9.14346    11.42932
M5030       16     9.48096     9.48096    11.85120
M5031       16     9.58882     9.58882    11.98602
M5032       16     9.97600     9.97600    12.47000
M5033       16     9.97877     9.97877    12.47346
M5034       16    10.48353    10.48353    13.10441
M5035       16    10.84384    10.84384    13.55480
M5036       16    10.99304    10.99304    13.74130
M5037       16    11.04619    11.04619    13.80774
M5038       16    11.31930    11.31930    14.14912
M5039       16    11.36511    11.36511    14.20639
M5040       16    11.44439    11.44439    14.30549
M5041       16    11.64117    11.64117    14.55146
M5042       16    11.70072    11.70072    14.62590
M5043       16    11.78343    11.78343    14.72929
M5044       16    12.76757    12.76757    15.95946
M5045       16    12.88069    12.88069    16.10086
M5046       16    13.21232    13.21232    16.51540
M5047       16    13.46282    13.46282    16.82852
M5048       16    13.94086    13.94086    17.42607
M5049       16    14.34787    14.34787    17.93484
M5050       16    15.16018    15.16018    18.95022
M5051       16    15.64729    15.64729    19.55911
M5052       16    15.97323    15.97323    19.96654
M5053       16    16.73709    16.73709    20.92136
M5054       16    16.75861    16.75861    20.94826
M5055       16    17.61474    17.61474    22.01843
M5056       16    17.65509    17.65509    22.06886
M5057       16    17.71768    17.71768    22.14710
M5058       16    17.85105    17.85105    22.31381
M5059       16    17.93915    17.93915    22.42394
M5060       16    18.08917    18.08917    22.61146
M5061       16    18.84716    18.84716    23.55895
M5062       16    19.30645    19.30645    24.13306
M5063       16    19.38583    19.38583    24.23229
M5064       16    20.25219    20.25219    25.31524
M5065       16    20.29582    20.29582    25.36977
M5066       16    20.60731    20.60731    25.75914
M5067       16    20.67996    20.67996    25.84995
M5068       16    20.92615    20.92615    26.15769
M5069       16    20.95569    20.95569    26.19461
M5070       16    21.05122    21.05122    26.31403
M5071       16    21.09983    21.09983    26.37479
M5072       16    21.10638    21.10638    26.38297
M5073       16    21.36763    21.36763    26.70954
M5074       16    21.65454    21.65454    27.06818
M5075       16    21.92054    21.92054    27.40067
M5076       16    21.99253    21.99253    27.49066
M5077       16    22.36452    22.36452    27.95565
M5078       16    23.56360    23.56360    29.45450
M5079       16    23.57799    23.57799    29.47249
M5080       16    23.58682    23.58682    29.48353
M5081       16    24.07004    24.07004    30.08755
M5082       16    24.15389    24.15389    30.19236
M5083       16    24.49696    24.49696    30.62120
M5084       16    24.52594    24.52594    30.65742
M5085       16    25.00501    25.00501    31.25626
M5086       16    26.61962    26.61962    33.27453
M5087       16    26.81666    26.81666    33.52083
M5088       16    26.89597    26.89597    33.61996
M5089       16    27.13660    27.13660    33.92075
M5090       16    28.24365    28.24365    35.30456
M5091       16    28.27114    28.27114    35.33892
M5092       16    28.50884    28.50884    35.63605
M5093       16    28.77029    28.77029    35.96286
M5094       16    28.82332    28.82332    36.02915
M5095       16    28.91490    28.91490    36.14363
M5096       16    29.18900    29.18900    36.48625
M5097       16    29.60485    29.60485    37.00606
M5098       16    30.23592    30.23592    37.79490
M5099       16    30.55215    30.55215    38.19019
M5100       16    31.31923    31.31923    39.14904
M5101       16    31.70638    31.70638    39.63298
M5102       16    31.86853    31.86853    39.83566
M5103       16    32.16593    32.16593    40.20741
M5104       16    32.21959    32.21959    40.27449
M5105       16    32.22823    32.22823    40.28529
M5106       16    32.30298    32.30298    40.37873
M5107       16    33.72075    33.72075    42.15094
M5108       16    33.76065    33.76065    42.20081
M5109       16    34.25931    34.25931    42.82414
M5110       16    34.55559    34.55559    43.19449
M5111       16    34.89741    34.89741    43.62176
M5112       16    35.03145    35.03145    43.78931
M5113       16    35.11423    35.11423    43.89279
M5114       16    35.12299    35.12299    43.90374
M5115       16    35.16767    35.16767    43.95959
M5116       16    36.10273    36.10273    45.12841
M5117       16    36.56921    36.56921    45.71151
M5118       16    36.59371    36.59371    45.74214
M5119       16    36.59376    36.59376    45.74220
M5120       16    36.78513    36.78513    45.98141
M5121       16    37.26094    37.26094    46.57618
M5122       16    37.50068    37.50068    46.87585
M5123       16    37.54664    37.54664    46.93330
M5124       16    37.87953    37.87953    47.34941
M5125       16    38.08786    38.08786    47.60983
M5126       16    38.61693    38.61693    48.27116
M5127       16    38.80561    38.80561    48.50701
M5128       16    39.12544    39.12544    48.90680
M5129       16    39.29016    39.29016    49.11270
M5130       16    39.30346    39.30346    49.12933
M5131       16    39.46719    39.46719    49.33399
M5132       16    39.74551    39.74551    49.68189
M5133       16    39.81643    39.81643    49.77054
M5134       16    40.05450    40.05450    50.06813
M5135       16    40.16510    40.16510    50.20638
M5136       16    40.17710    40.17710    50.22138
M5137       16    40.21874    40.21874    50.27343
M5138       16    40.62119    40.62119    50.77649
M5139       16    40.63980    40.63980    50.79975
M5140       16    40.90321    40.90321    51.12901
M5141       16    40.92344    40.92344    51.15430
M5142       16    40.98466    40.98466    51.23083
M5143       16    41.57146    41.57146    51.96433
M5144       16    41.76122    41.76122    52.20153
M5145       16    41.78679    41.78679    52.23349
M5146       16    42.35166    42.35166    52.93958
M5147       16    42.39770    42.39770    52.99712
M5148       16    43.04265    43.04265    53.80331
M5149       16    43.05922    43.05922    53.82403
M5150       16    43.64470    43.64470    54.55588
M5151       16    45.03647    45.03647    56.29559
M5152       16    45.15296    45.15296    56.44120
M5153       16    45.18904    45.18904    56.48630
