ID          Chr    Position
M2633       16    38.22800
M2634       16    38.23556
M2635       16    39.49338
M2636       16    39.57130
M2637       16    40.43721
M2638       16    40.45448
M2639       16    40.55945
M2640       16    40.60087
M2641       16    41.30575
M2642       16    41.59326
M2643       16    42.28787
M2644       16    42.60343
M2645       16    43.57605
M2646       16    43.61717
M2647       16    44.66128
M2648       16    44.74495
M2649       16    45.14224
M2650       16    45.61869
M2651       16    46.92379
M2652       16    47.91051
M2653       16    48.03585
M2654       16    48.06547
M2655       16    48.09724
M2656       16    49.54408
M2657       16    49.59043
M2658       16    50.07017
M2659       16    51.32013
M2660       16    51.32820
M2661       16    51.45913
M2662       16    51.58506
M2663       16    52.41814
M2664       16    53.29079
M2665       16    53.44015
M2666       16    54.11978
M2667       16    54.55901
M2668       16    54.68850
M2669       16    54.85734
M2670       16    55.99499
M2671       16    57.79582
M2672       16    58.03527
M2673       16    58.44749
M2674       16    59.66524
M2675       16    60.01968
M2676       16    60.21263
M2677       16    65.03233
M2678       16    65.49965
M2679       16    66.38756
M2680       16    66.47918
M2681       16    67.22596
M2682       16    67.59123
M2683       16    68.97538
M2684       16    69.43427
M2685       16    69.77162
M2686       16    71.03253
M2687       16    71.86999
M2688       16    73.48734
M2689       16    73.91904
M2690       16    74.16176
M2691       16    76.12370
M2692       16    76.73694
M2693       16    77.11020
M2694       16    78.58642
M2695       16    78.68605
M2696       16    79.48764
M2697       16    80.05185
M2698       16    80.33905
M2699       16    81.20100
M2700       16    82.37518
M2701       16    83.40992
M2702       16    83.99220
M2703       16    84.81107
M2704       16    85.23919
M2705       16    85.60170
M2706       16    85.66141
M2707       16    85.81748
M2708       16    85.86965
M2709       16    86.48224
M2710       16    88.09784
M2711       16    88.16839
M2712       16    88.40246
M2713       16    88.42154
M2714       16    89.54864
M2715       16    90.07355
M2716       16    90.53620
M2717       16    90.57266
M2718       16    90.76023
M2719       16    91.79125
M2720       16    92.73672
M2721       16    93.30846
M2722       16    94.95638
M2723       16    95.02056
M2724       16    96.05949
M2725       16    96.90454
M2726       16    97.11085
M2727       16    98.04264
M2728       16    98.66999
M2729       16    99.08981
M2730       16    99.24658
M2731       16    99.27963
M2732       16    99.66093
M2733       16    99.98790
M2734       17     0.09699
M2735       17     0.93803
M2736       17     1.70083
M2737       17     3.79222
M2738       17     3.90353
M2739       17     4.33284
M2740       17     6.40466
M2741       17     9.29945
M2742       17    10.36166
M2743       17    10.45845
M2744       17    10.55437
M2745       17    11.17973
M2746       17    11.76534
M2747       17    11.84986
M2748       17    14.31037
M2749       17    14.64730
M2750       17    15.38145
M2751       17    15.39950
M2752       17    15.71116
M2753       17    15.78570
M2754       17    17.27195
M2755       17    18.72865
M2756       17    18.86131
M2757       17    19.22795
M2758       17    19.65329
M2759       17    20.76018
M2760       17    21.02189
M2761       17    21.44463
M2762       17    21.53188
M2763       17    22.15265
M2764       17    23.35143
M2765       17    23.78655
M2766       17    24.92333
M2767       17    25.47378
M2768       17    25.59326
M2769       17    27.68024
M2770       17    27.79614
M2771       17    28.89480
M2772       17    29.78311
M2773       17    30.13992
M2774       17    31.94354
M2775       17    32.94023
M2776       17    33.27694
M2777       17    35.23059
M2778       17    36.34775
M2779       17    38.23197
M2780       17    38.56654
M2781       17    39.27423
M2782       17    39.76334
M2783       17    40.19170
M2784       17    41.05304
M2785       17    41.11487
M2786       17    42.14702
M2787       17    43.59718
M2788       17    44.33747
M2789       17    44.44597
M2790       17    45.18116
M2791       17    45.29912
M2792       17    45.36617
M2793       17    45.71318
M2794       17    45.73216
M2795       17    46.07630
M2796       17    46.64487
M2797       17    46.66462
M2798       17    47.06755
M2799       17    47.48484
M2800       17    47.52960
M2801       17    47.78447
M2802       17    47.99186
M2803       17    49.33380
M2804       17    49.90666
M2805       17    51.05605
M2806       17    51.54962
M2807       17    52.38483
M2808       17    52.39756
M2809       17    52.41463
M2810       17    53.34329
M2811       17    53.63303
M2812       17    53.79298
M2813       17    54.24195
M2814       17    54.78286
M2815       17    55.86936
M2816       17    56.61475
M2817       17    57.03917
M2818       17    57.29080
M2819       17    57.54599
M2820       17    57.56347
M2821       17    57.77885
M2822       17    58.66634
M2823       17    58.95399
M2824       17    59.43904
M2825       17    60.55789
M2826       17    61.56371
M2827       17    63.58977
M2828       17    64.40854
M2829       17    64.87707
M2830       17    64.92898
M2831       17    68.81217
M2832       17    68.87434
M2833       17    70.24526
M2834       17    70.64651
M2835       17    71.43744
M2836       17    72.39681
M2837       17    72.58627
M2838       17    73.02157
M2839       17    73.09451
M2840       17    74.35341
M2841       17    74.65775
M2842       17    74.88735
M2843       17    74.97579
M2844       17    75.79591
M2845       17    76.17790
M2846       17    76.79263
M2847       17    76.85004
M2848       17    76.92870
M2849       17    77.12002
M2850       17    77.59498
M2851       17    77.64742
M2852       17    78.00944
M2853       17    78.23271
M2854       17    79.07686
M2855       17    79.41618
M2856       17    82.31107
M2857       17    83.46306
M2858       17    83.64242
M2859       17    83.96692
M2860       17    84.23402
M2861       17    84.42994
M2862       17    84.58243
M2863       17    86.43482
M2864       17    86.48068
M2865       17    89.33182
M2866       17    90.49735
M2867       17    90.91261
M2868       17    91.60310
M2869       17    92.74736
M2870       17    94.05298
M2871       17    94.49564
M2872       17    94.60871
M2873       17    94.69575
M2874       17    94.99839
M2875       17    96.30104
M2876       17    97.92287
M2877       18     0.27555
M2878       18     1.01728
M2879       18     1.93700
M2880       18     2.97114
M2881       18     3.82598
M2882       18     4.65431
M2883       18     5.41893
M2884       18     5.46345
M2885       18     5.76509
M2886       18     7.25990
M2887       18     7.33475
M2888       18     8.31522
M2889       18     8.36445
M2890       18     9.69935
M2891       18     9.70951
M2892       18    10.19876
M2893       18    10.44885
M2894       18    10.74509
M2895       18    11.41654
M2896       18    12.30510
M2897       18    12.69472
M2898       18    12.96573
M2899       18    13.90785
M2900       18    14.32097
M2901       18    14.70982
M2902       18    15.28480
M2903       18    15.55714
M2904       18    15.57700
M2905       18    15.77175
M2906       18    16.48150
M2907       18    17.16998
M2908       18    18.02545
M2909       18    18.38863
M2910       18    18.39210
M2911       18    19.08091
M2912       18    19.61832
M2913       18    20.29631
M2914       18    21.42850
M2915       18    22.09338
M2916       18    23.02620
M2917       18    23.14633
M2918       18    23.24972
M2919       18    23.31470
M2920       18    23.56867
M2921       18    23.64108
M2922       18    24.75557
M2923       18    24.80359
M2924       18    24.91015
M2925       18    25.07258
M2926       18    25.19539
M2927       18    25.49917
M2928       18    26.11511
M2929       18    26.21826
M2930       18    26.51310
M2931       18    26.86416
M2932       18    27.85345
M2933       18    30.02763
M2934       18    30.44190
M2935       18    31.62844
M2936       18    31.81734
M2937       18    31.87328
M2938       18    32.42411
M2939       18    35.61800
M2940       18    35.78392
M2941       18    37.32339
M2942       18    39.17971
M2943       18    39.63978
M2944       18    40.41594
M2945       18    40.50391
M2946       18    41.44966
M2947       18    41.56742
M2948       18    41.91171
M2949       18    42.35425
M2950       18    42.56973
M2951       18    42.88721
M2952       18    42.91019
M2953       18    43.53779
M2954       18    43.67875
M2955       18    44.75235
M2956       18    45.39261
M2957       18    46.26239
M2958       18    46.28014
M2959       18    47.23152
M2960       18    49.02165
M2961       18    50.43569
M2962       18    50.59219
M2963       18    50.85920
M2964       18    50.87023
M2965       18    50.98505
M2966       18    51.32658
M2967       18    51.81376
M2968       18    52.27101
M2969       18    53.96574
M2970       18    54.41089
M2971       18    55.54733
M2972       18    56.09882
M2973       18    56.57524
M2974       18    56.73079
M2975       18    57.40662
M2976       18    58.04068
M2977       18    58.09256
M2978       18    59.96641
M2979       18    60.11945
M2980       18    60.22019
M2981       18    60.59510
M2982       18    60.68041
M2983       18    60.82238
M2984       18    60.90138
M2985       18    61.44896
M2986       18    62.05943
M2987       18    63.43304
M2988       18    63.54210
M2989       18    63.77757
M2990       18    64.58491
M2991       18    65.59434
M2992       18    66.50556
M2993       18    66.50979
M2994       18    67.59491
M2995       18    67.78241
M2996       18    68.74666
M2997       18    68.82482
M2998       18    69.11801
M2999       18    69.60597
M3000       18    70.16511
M3001       18    70.59859
M3002       18    70.63014
M3003       18    70.66580
M3004       18    71.49306
M3005       18    72.45302
M3006       18    72.81482
M3007       18    72.99395
M3008       18    73.18608
M3009       18    74.28887
M3010       18    74.44369
M3011       18    74.62566
M3012       18    75.46332
M3013       18    75.68694
M3014       18    76.00499
M3015       18    79.03655
M3016       18    79.39738
M3017       18    79.55813
M3018       18    80.54024
M3019       18    80.56498
M3020       18    80.73772
M3021       18    80.92622
M3022       18    81.47717
M3023       18    81.49717
M3024       18    82.25958
M3025       18    82.31549
M3026       18    82.93660
M3027       18    83.24588
M3028       18    84.02630
M3029       18    84.78112
M3030       18    84.90698
M3031       18    85.07678
M3032       18    85.82942
M3033       18    86.39856
M3034       18    87.80835
M3035       18    88.06036
M3036       18    88.94067
M3037       18    89.35336
M3038       18    89.37620
M3039       18    89.94400
M3040       18    90.69217
M3041       18    91.38953
M3042       18    93.45016
M3043       18    93.99141
M3044       18    94.12691
M3045       18    94.36804
M3046       18    95.24730
M3047       18    96.11223
M3048       18    96.50915
M3049       18    97.60519
M3050       18    98.62634
M3051       18    98.62717
M3052       18    98.89508
M3053       18    99.08782
M3054       18    99.32275
M3055       19     0.26911
M3056       19     0.32394
M3057       19     1.36852
M3058       19     2.01450
M3059       19     2.03131
M3060       19     2.98883
M3061       19     5.04488
M3062       19     5.50939
M3063       19     6.53303
M3064       19     7.67462
M3065       19     9.49041
M3066       19    10.73565
M3067       19    10.80014
M3068       19    10.86897
M3069       19    11.19438
M3070       19    11.94390
M3071       19    12.02569
M3072       19    12.34387
M3073       19    12.63178
M3074       19    13.64793
M3075       19    13.93464
M3076       19    14.36303
M3077       19    14.51355
M3078       19    14.82367
M3079       19    15.63256
M3080       19    16.19695
M3081       19    16.50686
M3082       19    16.60749
M3083       19    16.60915
M3084       19    17.30387
M3085       19    19.18565
M3086       19    19.44740
M3087       19    19.82293
M3088       19    19.95614
M3089       19    20.01152
M3090       19    20.15542
M3091       19    20.40125
M3092       19    20.91036
M3093       19    22.52050
M3094       19    23.14597
M3095       19    23.96507
M3096       19    25.12735
M3097       19    26.04090
M3098       19    26.09370
M3099       19    26.35775
M3100       19    26.48980
M3101       19    26.69247
M3102       19    26.70088
M3103       19    27.56888
M3104       19    28.02298
M3105       19    28.24555
M3106       19    29.15738
M3107       19    29.33624
M3108       19    29.36539
M3109       19    29.65545
M3110       19    29.94691
M3111       19    30.32325
M3112       19    31.38581
M3113       19    31.87177
M3114       19    33.00367
M3115       19    33.81620
M3116       19    34.44213
M3117       19    34.62199
M3118       19    36.30937
M3119       19    37.33871
M3120       19    37.53145
M3121       19    38.15043
M3122       19    39.14560
M3123       19    39.57430
M3124       19    39.57688
M3125       19    40.25460
M3126       19    40.30284
M3127       19    40.48552
M3128       19    41.09918
M3129       19    42.81224
M3130       19    43.21877
M3131       19    43.64993
M3132       19    43.93153
M3133       19    44.18356
M3134       19    44.22695
M3135       19    47.34964
M3136       19    48.14342
M3137       19    49.73404
M3138       19    51.30769
M3139       19    52.04726
M3140       19    52.23271
M3141       19    53.15920
M3142       19    53.81963
M3143       19    54.75624
M3144       19    55.71507
M3145       19    57.15342
M3146       19    57.18830
M3147       19    57.53067
M3148       19    58.44424
M3149       19    60.95318
M3150       19    61.06285
M3151       19    62.17487
M3152       19    62.36317
M3153       19    62.71690
M3154       19    63.25902
M3155       19    63.61148
M3156       19    63.63747
M3157       19    64.26828
M3158       19    64.27826
M3159       19    65.02947
M3160       19    65.47185
M3161       19    65.93922
M3162       19    68.05840
M3163       19    69.64861
M3164       19    70.55960
M3165       19    72.78291
M3166       19    72.96133
M3167       19    73.10805
M3168       19    73.12657
M3169       19    73.27463
M3170       19    73.38063
M3171       19    74.64538
M3172       19    75.24830
M3173       19    75.70959
M3174       19    76.23234
M3175       19    76.26603
M3176       19    80.57442
M3177       19    81.24995
M3178       19    81.66143
M3179       19    82.41861
M3180       19    83.54590
M3181       19    83.71481
M3182       19    85.08236
M3183       19    85.21475
M3184       19    85.74652
M3185       19    88.64435
M3186       19    88.73537
M3187       19    89.13156
M3188       19    89.29189
M3189       19    90.10189
M3190       19    90.26652
M3191       19    90.79211
M3192       19    91.55197
M3193       19    93.19624
M3194       19    93.49569
M3195       19    95.73618
M3196       19    96.05087
M3197       19    96.46092
M3198       19    97.09669
M3199       19    98.34770
M3200       19    99.06072
M3201       19    99.81500
M3202       20     0.67597
M3203       20     0.96141
M3204       20     1.35575
M3205       20     2.55738
M3206       20     4.05617
M3207       20     4.57989
M3208       20     4.83302
M3209       20     4.83622
M3210       20     4.89893
M3211       20     6.10702
M3212       20     6.23126
M3213       20     7.19788
M3214       20     7.24149
M3215       20     8.83662
M3216       20     8.88571
M3217       20     9.01650
M3218       20     9.56579
M3219       20     9.58853
M3220       20     9.62233
M3221       20     9.81765
M3222       20    10.33970
M3223       20    10.95329
M3224       20    11.26198
M3225       20    11.84773
M3226       20    12.11008
M3227       20    12.36809
M3228       20    12.94515
M3229       20    13.29219
M3230       20    14.22371
M3231       20    14.29007
M3232       20    14.57113
M3233       20    15.09630
M3234       20    15.83016
M3235       20    16.59015
M3236       20    17.23564
M3237       20    17.35816
M3238       20    17.43506
M3239       20    17.68090
M3240       20    18.65222
M3241       20    19.57436
M3242       20    19.98209
M3243       20    20.19638
M3244       20    20.58247
M3245       20    20.61241
M3246       20    22.25539
M3247       20    23.32499
M3248       20    24.38014
M3249       20    25.36803
M3250       20    25.39103
M3251       20    26.24524
M3252       20    26.83363
M3253       20    27.19671
M3254       20    28.09073
M3255       20    28.99824
M3256       20    29.85889
M3257       20    30.43585
M3258       20    30.83082
M3259       20    34.64132
M3260       20    35.44811
M3261       20    36.25881
M3262       20    36.39436
M3263       20    37.10335
M3264       20    37.55239
M3265       20    37.61943
M3266       20    38.31416
M3267       20    38.47659
M3268       20    38.95321
M3269       20    39.40728
M3270       20    39.48191
M3271       20    39.70071
M3272       20    39.76739
M3273       20    39.83182
M3274       20    40.69117
M3275       20    40.91111
M3276       20    41.12434
M3277       20    41.16922
M3278       20    41.24413
M3279       20    42.10072
M3280       20    42.33900
M3281       20    42.38191
M3282       20    42.87826
M3283       20    43.13619
M3284       20    43.28203
M3285       20    45.27640
M3286       20    45.28699
M3287       20    45.55855
M3288       20    46.01086
M3289       20    48.71936
M3290       20    48.71995
M3291       20    48.89778
M3292       20    48.90863
M3293       20    49.39446
M3294       20    49.75116
M3295       20    49.95242
M3296       20    50.05107
M3297       20    50.07808
M3298       20    50.17639
M3299       20    50.28490
M3300       20    50.58278
M3301       20    53.00759
M3302       20    53.38395
M3303       20    53.94689
M3304       20    54.33257
M3305       20    55.43587
M3306       20    56.55985
M3307       20    56.71233
M3308       20    56.77803
M3309       20    56.98117
M3310       20    57.58797
M3311       20    58.40423
M3312       20    58.91902
M3313       20    59.00626
M3314       20    59.23376
M3315       20    59.32314
M3316       20    59.74957
M3317       20    61.04282
M3318       20    61.50051
M3319       20    61.77515
M3320       20    62.10530
M3321       20    62.17013
M3322       20    62.60789
M3323       20    63.77247
M3324       20    63.80356
M3325       20    63.82640
M3326       20    65.51379
M3327       20    65.56928
M3328       20    65.72884
M3329       20    65.79044
M3330       20    65.87435
M3331       20    66.75180
M3332       20    66.78817
M3333       20    67.80823
M3334       20    69.71641
M3335       20    70.05450
M3336       20    70.24835
M3337       20    71.23393
M3338       20    71.65442
M3339       20    71.71501
M3340       20    72.11336
M3341       20    73.07223
M3342       20    73.29350
M3343       20    73.89475
M3344       20    74.36950
M3345       20    75.75666
M3346       20    77.42607
M3347       20    77.47721
M3348       20    77.89979
M3349       20    77.97184
M3350       20    78.33254
M3351       20    79.17454
M3352       20    80.04176
M3353       20    80.30811
M3354       20    81.77256
M3355       20    81.92915
M3356       20    82.12326
M3357       20    82.69842
M3358       20    83.07942
M3359       20    83.45342
M3360       20    84.42674
M3361       20    84.93525
M3362       20    85.02887
M3363       20    85.03966
M3364       20    85.13747
M3365       20    85.16856
M3366       20    85.93873
M3367       20    86.13259
M3368       20    86.49937
M3369       20    86.50453
M3370       20    87.33221
M3371       20    88.48118
M3372       20    88.57902
M3373       20    88.77182
M3374       20    89.57675
M3375       20    89.90980
M3376       20    90.55358
M3377       20    90.56574
M3378       20    90.96982
M3379       20    91.32871
M3380       20    93.13635
M3381       20    93.46409
M3382       20    93.57716
M3383       20    94.00755
M3384       20    94.33728
M3385       20    94.60236
M3386       20    94.92308
M3387       20    94.95129
M3388       20    95.26287
M3389       20    95.91562
M3390       20    97.21959
M3391       20    97.25824
M3392       20    98.48364
M3393       20    98.73783
M3394       21     0.64182
M3395       21     0.66660
M3396       21     0.78794
M3397       21     1.23705
M3398       21     1.36647
M3399       21     1.82944
M3400       21     2.41793
M3401       21     2.53128
M3402       21     3.41686
M3403       21     5.15634
M3404       21     5.72274
M3405       21     6.42741
M3406       21     6.59904
M3407       21     6.99176
M3408       21     7.24732
M3409       21     7.61838
M3410       21     8.12216
M3411       21     8.56179
M3412       21     8.77761
M3413       21     9.22901
M3414       21     9.66590
M3415       21    11.61195
M3416       21    11.81710
M3417       21    11.98287
M3418       21    13.18006
M3419       21    14.36821
M3420       21    15.23033
M3421       21    15.57546
M3422       21    17.14656
M3423       21    17.70104
M3424       21    18.03819
M3425       21    18.83714
M3426       21    20.02123
M3427       21    20.32719
M3428       21    20.73629
M3429       21    22.08865
M3430       21    24.23202
M3431       21    24.79494
M3432       21    25.15429
M3433       21    25.60409
M3434       21    25.62062
M3435       21    25.82495
M3436       21    26.19661
M3437       21    27.06459
M3438       21    27.22430
M3439       21    27.31524
M3440       21    27.90507
M3441       21    27.92325
M3442       21    28.57610
M3443       21    29.30042
M3444       21    29.96808
M3445       21    31.79306
M3446       21    32.10435
M3447       21    32.61023
M3448       21    32.76663
M3449       21    33.29009
M3450       21    33.57618
M3451       21    33.97780
M3452       21    34.08335
M3453       21    34.46045
M3454       21    34.85973
M3455       21    36.92245
M3456       21    38.53929
M3457       21    38.94358
M3458       21    39.63123
M3459       21    40.39349
M3460       21    40.99763
M3461       21    41.06784
M3462       21    41.40609
M3463       21    42.81830
M3464       21    43.55866
M3465       21    43.61520
M3466       21    44.16563
M3467       21    44.32695
M3468       21    44.68436
M3469       21    44.97649
M3470       21    45.69299
M3471       21    48.66382
M3472       21    48.70665
M3473       21    51.61138
M3474       21    51.96864
M3475       21    53.27744
M3476       21    53.90540
M3477       21    54.34981
M3478       21    54.41713
M3479       21    54.91748
M3480       21    55.17994
M3481       21    55.30996
M3482       21    57.47089
M3483       21    58.42506
M3484       21    58.43061
M3485       21    59.11330
M3486       21    59.78625
M3487       21    61.00385
M3488       21    62.28748
M3489       21    62.75046
M3490       21    62.83272
M3491       21    62.90618
M3492       21    63.19737
M3493       21    64.93165
M3494       21    64.94342
M3495       21    64.95875
M3496       21    65.88095
M3497       21    66.26290
M3498       21    67.16267
M3499       21    67.37115
M3500       21    67.49149
M3501       21    67.57119
M3502       21    67.74492
M3503       21    67.82218
M3504       21    68.33116
M3505       21    68.93056
M3506       21    69.51633
M3507       21    69.56884
M3508       21    73.07897
M3509       21    73.57517
M3510       21    73.95903
M3511       21    74.03451
M3512       21    74.24526
M3513       21    74.37384
M3514       21    75.82175
M3515       21    75.85365
M3516       21    76.01757
M3517       21    76.48493
M3518       21    76.64763
M3519       21    76.65246
M3520       21    76.71963
M3521       21    76.81943
M3522       21    76.92212
M3523       21    77.16593
M3524       21    77.29537
M3525       21    78.33359
M3526       21    79.09729
M3527       21    79.18313
M3528       21    79.49398
M3529       21    80.01770
M3530       21    80.51843
M3531       21    80.53859
M3532       21    81.44990
M3533       21    82.18551
M3534       21    82.44800
M3535       21    82.73410
M3536       21    82.99897
M3537       21    84.26044
M3538       21    84.57962
M3539       21    84.88593
M3540       21    85.00535
M3541       21    85.16204
M3542       21    87.72468
M3543       21    87.87504
M3544       21    87.89457
M3545       21    87.93486
M3546       21    88.51118
M3547       21    88.92656
M3548       21    89.70662
M3549       21    90.70857
M3550       21    90.94451
M3551       21    91.07952
M3552       21    91.27464
M3553       21    91.30745
M3554       21    91.46432
M3555       21    92.09405
M3556       21    92.67248
M3557       21    94.89395
M3558       21    95.57016
M3559       21    96.40887
M3560       21    97.28941
M3561       21    97.75748
M3562       21    97.91738
M3563       21    97.91955
M3564       21    98.01402
M3565       21    98.19098
M3566       21    98.59970
M3567       22     0.04174
M3568       22     0.08844
M3569       22     0.39570
M3570       22     1.71190
M3571       22     1.83875
M3572       22     3.91374
M3573       22     5.25210
M3574       22     5.45825
M3575       22     6.43820
M3576       22     8.10424
M3577       22    11.86900
M3578       22    12.01110
M3579       22    12.08910
M3580       22    12.33830
M3581       22    12.56168
M3582       22    12.77308
M3583       22    13.92017
M3584       22    14.05081
M3585       22    14.07187
M3586       22    14.40540
M3587       22    15.03967
M3588       22    16.45010
M3589       22    17.57460
M3590       22    19.25494
M3591       22    19.80717
M3592       22    20.44200
M3593       22    20.68712
M3594       22    20.96086
M3595       22    21.47322
M3596       22    23.85979
M3597       22    24.15621
M3598       22    24.47837
M3599       22    25.17880
M3600       22    25.86953
M3601       22    27.57191
M3602       22    28.38564
M3603       22    28.73877
M3604       22    28.78935
M3605       22    29.55021
M3606       22    30.55041
M3607       22    31.20245
M3608       22    31.32798
M3609       22    31.57270
M3610       22    32.37215
M3611       22    33.20525
M3612       22    33.21015
M3613       22    34.12081
M3614       22    34.21156
M3615       22    35.26818
M3616       22    35.48078
M3617       22    36.15819
M3618       22    36.57515
M3619       22    37.02554
M3620       22    37.69650
M3621       22    38.15798
M3622       22    38.72093
M3623       22    38.82436
M3624       22    40.73348
M3625       22    41.91918
M3626       22    41.98598
M3627       22    43.34108
M3628       22    43.86948
M3629       22    44.95390
M3630       22    45.24594
M3631       22    46.47069
M3632       22    47.10991
M3633       22    47.13515
M3634       22    47.58805
M3635       22    47.75390
M3636       22    47.75517
M3637       22    47.78284
M3638       22    48.50331
M3639       22    48.96471
M3640       22    49.07721
M3641       22    51.35982
M3642       22    52.01577
M3643       22    52.12941
M3644       22    52.35389
M3645       22    52.43297
M3646       22    52.68548
M3647       22    52.71028
M3648       22    53.34471
M3649       22    55.81105
M3650       22    56.71542
M3651       22    56.86736
M3652       22    58.66686
M3653       22    59.57646
M3654       22    59.63129
M3655       22    60.25195
M3656       22    60.26162
M3657       22    61.03774
M3658       22    61.91480
M3659       22    61.93107
M3660       22    62.05620
M3661       22    62.24591
M3662       22    62.73685
M3663       22    65.78104
M3664       22    66.11902
M3665       22    66.50270
M3666       22    66.58764
M3667       22    66.82547
M3668       22    67.91832
M3669       22    68.80209
M3670       22    69.24130
M3671       22    69.54998
M3672       22    69.60027
M3673       22    70.21272
M3674       22    70.43860
M3675       22    71.07606
M3676       22    72.25505
M3677       22    73.02525
M3678       22    74.39874
M3679       22    74.78832
M3680       22    76.04373
M3681       22    76.30738
M3682       22    76.49669
M3683       22    76.71900
M3684       22    77.54592
M3685       22    77.92697
M3686       22    79.20915
M3687       22    79.47355
M3688       22    80.09913
M3689       22    80.98970
M3690       22    82.86911
M3691       22    83.20131
M3692       22    83.56862
M3693       22    84.34888
M3694       22    85.30735
M3695       22    85.61481
M3696       22    85.81786
M3697       22    87.37595
M3698       22    88.25661
M3699       22    89.29223
M3700       22    89.48766
M3701       22    90.13413
M3702       22    90.54172
M3703       22    90.65844
M3704       22    91.45787
M3705       22    92.63182
M3706       22    93.01684
M3707       22    93.10183
M3708       22    95.00008
M3709       22    96.09615
M3710       22    96.70712
M3711       22    96.72258
M3712       22    96.88593
M3713       22    98.20329
M3714       22    98.38653
M3715       22    98.46980
M3716       22    98.62635
M3717       22    98.78785
M3718       22    99.84923
M3719       22    99.95287
M3720       23     0.24331
M3721       23     0.71925
M3722       23     0.78367
M3723       23     1.07774
M3724       23     1.32498
M3725       23     2.36031
M3726       23     2.63823
M3727       23     2.92733
M3728       23     2.96462
M3729       23     3.17519
M3730       23     3.49190
M3731       23     3.79830
M3732       23     4.06745
M3733       23     4.08332
M3734       23     4.19144
M3735       23     4.55786
M3736       23     4.93195
M3737       23     5.65521
M3738       23     7.06322
M3739       23    10.70560
M3740       23    11.13309
M3741       23    11.69141
M3742       23    11.84230
M3743       23    11.94268
M3744       23    12.10732
M3745       23    12.42314
M3746       23    12.77102
M3747       23    13.06504
M3748       23    13.40368
M3749       23    13.77698
M3750       23    13.91260
M3751       23    14.85729
M3752       23    15.22572
M3753       23    16.77915
M3754       23    17.93006
M3755       23    18.75947
M3756       23    19.43659
M3757       23    19.98476
M3758       23    21.55876
M3759       23    22.18709
M3760       23    22.69502
M3761       23    23.40405
M3762       23    23.71696
M3763       23    23.72426
M3764       23    24.38497
M3765       23    24.70465
M3766       23    25.38907
M3767       23    25.52507
M3768       23    26.02919
M3769       23    26.66493
M3770       23    27.89515
M3771       23    28.49626
M3772       23    28.59849
M3773       23    28.65133
M3774       23    28.97145
M3775       23    29.10863
M3776       23    29.32049
M3777       23    29.41312
M3778       23    29.91791
M3779       23    30.18337
M3780       23    30.90682
M3781       23    31.21826
M3782       23    31.55587
M3783       23    31.75459
M3784       23    32.40537
M3785       23    33.04086
M3786       23    33.16253
M3787       23    33.66419
M3788       23    35.56491
M3789       23    35.74616
M3790       23    35.79967
M3791       23    38.60466
M3792       23    38.98734
M3793       23    39.29481
M3794       23    39.40609
M3795       23    39.45539
M3796       23    40.18996
M3797       23    40.35005
M3798       23    43.19483
M3799       23    44.30600
M3800       23    44.65001
M3801       23    45.60817
M3802       23    45.98289
M3803       23    46.19722
M3804       23    46.38712
M3805       23    47.61509
M3806       23    49.69027
M3807       23    50.51553
M3808       23    51.02827
M3809       23    51.68825
M3810       23    52.47381
M3811       23    52.84332
M3812       23    54.41848
M3813       23    54.93064
M3814       23    55.16453
M3815       23    55.45297
M3816       23    55.75921
M3817       23    57.54475
M3818       23    57.99886
M3819       23    58.46716
M3820       23    58.88578
M3821       23    59.62435
M3822       23    60.69694
M3823       23    60.75029
M3824       23    61.33627
M3825       23    61.63667
M3826       23    62.54557
M3827       23    63.18969
M3828       23    63.75804
M3829       23    63.81017
M3830       23    63.84333
M3831       23    64.60765
M3832       23    64.65918
M3833       23    64.71175
M3834       23    66.97717
M3835       23    67.19412
M3836       23    69.16379
M3837       23    69.22794
M3838       23    69.62650
M3839       23    71.33748
M3840       23    72.12031
M3841       23    72.17017
M3842       23    72.56308
M3843       23    72.60769
M3844       23    72.77046
M3845       23    72.96839
M3846       23    74.00082
M3847       23    74.14066
M3848       23    75.05547
M3849       23    75.40181
M3850       23    75.67665
M3851       23    75.70885
M3852       23    76.18154
M3853       23    76.72999
M3854       23    77.01868
M3855       23    78.17843
M3856       23    78.20582
M3857       23    79.51462
M3858       23    80.77077
M3859       23    80.77533
M3860       23    81.80236
M3861       23    82.58422
M3862       23    82.86705
M3863       23    82.96293
M3864       23    83.00975
M3865       23    83.12852
M3866       23    83.32846
M3867       23    83.50595
M3868       23    84.00724
M3869       23    84.37337
M3870       23    84.98605
M3871       23    86.14328
M3872       23    86.47633
M3873       23    87.59548
M3874       23    87.83740
M3875       23    88.32320
M3876       23    88.43065
M3877       23    90.10546
M3878       23    90.67227
M3879       23    90.81779
M3880       23    91.19080
M3881       23    91.23704
M3882       23    91.33439
M3883       23    91.56841
M3884       23    91.76218
M3885       23    92.31069
M3886       23    92.42031
M3887       23    93.02410
M3888       23    94.07110
M3889       23    94.78273
M3890       23    95.43719
M3891       23    95.80163
M3892       23    97.16299
M3893       23    99.03604
M3894       24     0.18324
M3895       24     0.31727
M3896       24     1.00981
M3897       24     1.47899
M3898       24     2.14705
M3899       24     2.46875
M3900       24     3.01441
M3901       24     3.12064
M3902       24     4.75131
M3903       24     5.38853
