ID          Chr    Position
M4829       15    62.37635
M4830       15    62.37917
M4831       15    63.45310
M4832       15    63.45986
M4833       15    63.51499
M4834       15    64.05539
M4835       15    64.08679
M4836       15    64.96979
M4837       15    65.27580
M4838       15    65.47963
M4839       15    65.67055
M4840       15    66.04486
M4841       15    66.45910
M4842       15    66.49616
M4843       15    66.50139
M4844       15    66.78888
M4845       15    67.05008
M4846       15    67.13265
M4847       15    67.19288
M4848       15    67.20698
M4849       15    67.56878
M4850       15    68.05863
M4851       15    68.14412
M4852       15    68.16187
M4853       15    68.59490
M4854       15    69.11915
M4855       15    69.29977
M4856       15    69.40241
M4857       15    69.40822
M4858       15    69.52664
M4859       15    70.84783
M4860       15    70.95322
M4861       15    70.95953
M4862       15    71.03440
M4863       15    71.23534
M4864       15    71.56533
M4865       15    71.84967
M4866       15    72.20804
M4867       15    72.83866
M4868       15    73.35684
M4869       15    73.66996
M4870       15    73.68035
M4871       15    73.80960
M4872       15    73.96609
M4873       15    74.13623
M4874       15    74.25531
M4875       15    75.74578
M4876       15    75.86169
M4877       15    75.93133
M4878       15    76.18966
M4879       15    76.91534
M4880       15    76.94817
M4881       15    77.98123
M4882       15    78.74497
M4883       15    78.90561
M4884       15    79.02332
M4885       15    79.16957
M4886       15    80.05202
M4887       15    80.08251
M4888       15    80.50514
M4889       15    81.27370
M4890       15    81.80177
M4891       15    82.01989
M4892       15    82.73143
M4893       15    83.21221
M4894       15    83.27481
M4895       15    83.65517
M4896       15    84.51387
M4897       15    84.64642
M4898       15    84.71036
M4899       15    86.52679
M4900       15    86.68405
M4901       15    86.82016
M4902       15    87.36156
M4903       15    87.55890
M4904       15    87.58465
M4905       15    88.34321
M4906       15    88.57698
M4907       15    89.01525
M4908       15    89.10154
M4909       15    89.84837
M4910       15    89.96076
M4911       15    90.06079
M4912       15    90.39733
M4913       15    90.56560
M4914       15    90.69124
M4915       15    90.77000
M4916       15    91.25621
M4917       15    91.28290
M4918       15    91.39537
M4919       15    91.45606
M4920       15    92.03526
M4921       15    92.04338
M4922       15    92.58870
M4923       15    93.23356
M4924       15    93.32771
M4925       15    93.45884
M4926       15    93.48132
M4927       15    93.90735
M4928       15    93.98768
M4929       15    94.49840
M4930       15    95.19217
M4931       15    95.84414
M4932       15    96.05706
M4933       15    96.73321
M4934       15    96.85063
M4935       15    96.87056
M4936       15    97.56579
M4937       15    98.40674
M4938       15    98.90439
M4939       15    99.03725
M4940       15    99.83261
M4941       16     0.10029
M4942       16     0.56942
M4943       16     1.01458
M4944       16     1.96253
M4945       16     2.04691
M4946       16     2.22688
M4947       16     2.22982
M4948       16     2.69396
M4949       16     2.74534
M4950       16     2.74901
M4951       16     2.94697
M4952       16     3.01768
M4953       16     3.20942
M4954       16     3.53114
M4955       16     3.92477
M4956       16     4.63764
M4957       16     4.85998
M4958       16     5.46439
M4959       16     5.71560
M4960       16     5.98105
M4961       16     6.07332
M4962       16     6.21624
M4963       16     6.42737
M4964       16     6.59471
M4965       16     7.09850
M4966       16     7.36166
M4967       16     7.73063
M4968       16     8.27298
M4969       16     8.42205
M4970       16     8.80944
M4971       16     9.44860
M4972       16     9.71574
M4973       16    10.47636
M4974       16    10.63297
M4975       16    10.78749
M4976       16    10.90602
M4977       16    11.17570
M4978       16    11.68375
M4979       16    11.88065
M4980       16    11.92078
M4981       16    12.01893
M4982       16    12.01940
M4983       16    12.30930
M4984       16    12.54664
M4985       16    12.67645
M4986       16    12.76859
M4987       16    12.87319
M4988       16    12.89448
M4989       16    13.14082
M4990       16    13.32247
M4991       16    13.60701
M4992       16    14.29925
M4993       16    14.98509
M4994       16    15.07937
M4995       16    15.08541
M4996       16    15.33664
M4997       16    15.34351
M4998       16    16.23826
M4999       16    16.46260
M5000       16    16.61739
M5001       16    16.62843
M5002       16    16.85786
M5003       16    17.36312
M5004       16    17.38640
M5005       16    17.94617
M5006       16    18.48565
M5007       16    18.49669
M5008       16    18.67663
M5009       16    18.75606
M5010       16    18.94489
M5011       16    19.08481
M5012       16    19.14540
M5013       16    19.27976
M5014       16    19.63997
M5015       16    20.98526
M5016       16    21.42073
M5017       16    21.54649
M5018       16    21.83819
M5019       16    22.79044
M5020       16    22.94982
M5021       16    22.99465
M5022       16    23.18571
M5023       16    23.41732
M5024       16    23.47322
M5025       16    23.89244
M5026       16    24.22280
M5027       16    24.85395
M5028       16    25.22987
M5029       16    25.23814
M5030       16    25.54121
M5031       16    25.81994
M5032       16    26.01383
M5033       16    26.32059
M5034       16    26.53594
M5035       16    26.63024
M5036       16    26.88390
M5037       16    26.91179
M5038       16    27.35891
M5039       16    27.67281
M5040       16    27.78951
M5041       16    27.82907
M5042       16    27.87995
M5043       16    28.64152
M5044       16    29.00030
M5045       16    29.00813
M5046       16    29.03444
M5047       16    29.52947
M5048       16    29.73314
M5049       16    30.17100
M5050       16    30.75341
M5051       16    31.75795
M5052       16    31.80056
M5053       16    32.07462
M5054       16    32.27383
M5055       16    32.43923
M5056       16    33.39615
M5057       16    34.56564
M5058       16    34.67867
M5059       16    34.81169
M5060       16    35.37891
M5061       16    36.10435
M5062       16    36.45662
M5063       16    36.74276
M5064       16    37.24619
M5065       16    37.61066
M5066       16    38.03372
M5067       16    38.88970
M5068       16    38.99476
M5069       16    39.40191
M5070       16    39.41063
M5071       16    39.50781
M5072       16    40.76948
M5073       16    41.21962
M5074       16    41.40189
M5075       16    41.59346
M5076       16    41.72038
M5077       16    41.72802
M5078       16    41.76493
M5079       16    41.84822
M5080       16    42.86285
M5081       16    42.96806
M5082       16    43.74883
M5083       16    43.93070
M5084       16    43.94934
M5085       16    43.96291
M5086       16    44.50191
M5087       16    44.77404
M5088       16    45.72206
M5089       16    45.87261
M5090       16    46.36935
M5091       16    46.42833
M5092       16    47.04076
M5093       16    47.65376
M5094       16    47.87028
M5095       16    48.14171
M5096       16    48.21070
M5097       16    48.26220
M5098       16    48.43341
M5099       16    48.76678
M5100       16    48.98639
M5101       16    49.24812
M5102       16    49.54855
M5103       16    50.46734
M5104       16    51.28878
M5105       16    51.33394
M5106       16    51.42434
M5107       16    51.50601
M5108       16    52.17839
M5109       16    52.25492
M5110       16    52.99521
M5111       16    53.12543
M5112       16    53.30899
M5113       16    53.54950
M5114       16    53.63319
M5115       16    53.97940
M5116       16    54.67557
M5117       16    54.70926
M5118       16    54.94914
M5119       16    55.05487
M5120       16    55.19029
M5121       16    55.56759
M5122       16    55.98182
M5123       16    56.16083
M5124       16    56.45807
M5125       16    56.71629
M5126       16    57.05819
M5127       16    57.22497
M5128       16    57.59622
M5129       16    58.16932
M5130       16    58.50324
M5131       16    58.58340
M5132       16    58.68080
M5133       16    58.70620
M5134       16    59.08039
M5135       16    59.12351
M5136       16    59.18967
M5137       16    59.86955
M5138       16    59.97323
M5139       16    60.19404
M5140       16    60.32511
M5141       16    60.46432
M5142       16    60.58272
M5143       16    61.03793
M5144       16    61.36116
M5145       16    61.40185
M5146       16    61.45998
M5147       16    61.56696
M5148       16    61.74313
M5149       16    62.34527
M5150       16    62.37212
M5151       16    62.39268
M5152       16    62.45352
M5153       16    62.76247
M5154       16    63.46380
M5155       16    63.50267
M5156       16    63.78647
M5157       16    63.87129
M5158       16    64.31714
M5159       16    64.79128
M5160       16    64.82390
M5161       16    64.99096
M5162       16    65.00824
M5163       16    65.13632
M5164       16    65.82748
M5165       16    65.90959
M5166       16    66.77844
M5167       16    66.96510
M5168       16    67.07558
M5169       16    67.18886
M5170       16    67.20635
M5171       16    67.35004
M5172       16    67.48383
M5173       16    67.54961
M5174       16    67.81081
M5175       16    67.85266
M5176       16    68.70406
M5177       16    69.06898
M5178       16    69.22227
M5179       16    69.23943
M5180       16    69.52828
M5181       16    69.89986
M5182       16    70.27280
M5183       16    70.49470
M5184       16    70.60595
M5185       16    70.95837
M5186       16    71.34874
M5187       16    71.41527
M5188       16    71.90130
M5189       16    72.18214
M5190       16    72.40628
M5191       16    72.50970
M5192       16    72.92318
M5193       16    73.01234
M5194       16    73.30249
M5195       16    73.65131
M5196       16    74.07979
M5197       16    74.13709
M5198       16    74.86397
M5199       16    74.96326
M5200       16    75.08466
M5201       16    75.28274
M5202       16    75.29987
M5203       16    75.46224
M5204       16    76.08467
M5205       16    76.09455
M5206       16    76.51707
M5207       16    76.60329
M5208       16    77.14598
M5209       16    77.35099
M5210       16    78.85276
M5211       16    79.20526
M5212       16    79.31917
M5213       16    79.45859
M5214       16    79.60470
M5215       16    80.01661
M5216       16    80.55448
M5217       16    80.71275
M5218       16    80.80395
M5219       16    81.09648
M5220       16    81.14511
M5221       16    81.34325
M5222       16    81.42815
M5223       16    81.67287
M5224       16    81.88255
M5225       16    81.96717
M5226       16    82.06704
M5227       16    82.21392
M5228       16    82.41515
M5229       16    82.51098
M5230       16    82.54885
M5231       16    82.68232
M5232       16    83.55931
M5233       16    83.81425
M5234       16    84.39194
M5235       16    84.49765
M5236       16    84.58099
M5237       16    84.97327
M5238       16    85.36525
M5239       16    86.25890
M5240       16    86.29967
M5241       16    86.47693
M5242       16    86.77776
M5243       16    86.89594
M5244       16    87.17295
M5245       16    87.17413
M5246       16    87.29145
M5247       16    87.38062
M5248       16    87.47359
M5249       16    87.75521
M5250       16    88.39954
M5251       16    88.51013
M5252       16    89.41491
M5253       16    90.11317
M5254       16    90.20433
M5255       16    90.76901
M5256       16    91.62194
M5257       16    91.64814
M5258       16    91.70956
M5259       16    91.95040
M5260       16    92.13359
M5261       16    92.27055
M5262       16    92.93450
M5263       16    93.13321
M5264       16    93.13864
M5265       16    93.32417
M5266       16    93.38494
M5267       16    93.43490
M5268       16    93.80410
M5269       16    94.78474
M5270       16    95.17374
M5271       16    95.32222
M5272       16    95.34419
M5273       16    95.41089
M5274       16    96.66870
M5275       16    97.01245
M5276       16    97.31415
M5277       16    97.35934
M5278       16    98.12805
M5279       16    98.13347
M5280       16    98.85181
M5281       16    99.13748
M5282       16    99.33468
M5283       16    99.42308
M5284       16    99.47814
M5285       16    99.81076
M5286       17     0.09497
M5287       17     0.19057
M5288       17     0.29009
M5289       17     0.41815
M5290       17     0.94169
M5291       17     1.30394
M5292       17     2.47023
M5293       17     2.60707
M5294       17     3.14423
M5295       17     3.26355
M5296       17     3.74410
M5297       17     4.48490
M5298       17     4.71431
M5299       17     4.82257
M5300       17     5.88563
M5301       17     6.19441
M5302       17     6.32786
M5303       17     6.44952
M5304       17     6.78867
M5305       17     7.04702
M5306       17     7.08815
M5307       17     7.47111
M5308       17     7.67286
M5309       17     8.27355
M5310       17     8.63895
M5311       17     8.74540
M5312       17     8.83887
M5313       17     9.07285
M5314       17     9.42488
M5315       17    10.47546
M5316       17    10.55856
M5317       17    10.83528
M5318       17    10.90212
M5319       17    11.00972
M5320       17    11.19775
M5321       17    11.74468
M5322       17    12.40196
M5323       17    12.60666
M5324       17    13.21095
M5325       17    13.81399
M5326       17    13.83012
M5327       17    15.11004
M5328       17    15.50554
M5329       17    15.54739
M5330       17    15.64912
M5331       17    15.83334
M5332       17    15.87034
M5333       17    16.21220
M5334       17    16.30257
M5335       17    16.39134
M5336       17    16.41015
M5337       17    16.56835
M5338       17    16.73051
M5339       17    17.31295
M5340       17    17.45272
M5341       17    17.45603
M5342       17    17.46489
M5343       17    17.61590
M5344       17    17.87019
M5345       17    17.95712
M5346       17    18.01727
M5347       17    18.36795
M5348       17    18.66304
M5349       17    18.92505
M5350       17    19.19815
M5351       17    19.39253
M5352       17    19.68986
M5353       17    19.87904
M5354       17    19.96063
M5355       17    20.03681
M5356       17    20.36363
M5357       17    20.72035
M5358       17    20.72845
M5359       17    21.39591
M5360       17    21.66397
M5361       17    21.77282
M5362       17    21.84265
M5363       17    22.48616
M5364       17    22.56385
M5365       17    22.62310
M5366       17    23.23491
M5367       17    23.37678
M5368       17    24.00448
M5369       17    24.08318
M5370       17    24.41329
M5371       17    24.44217
M5372       17    25.12047
M5373       17    25.45336
M5374       17    25.52376
M5375       17    25.73905
M5376       17    25.89359
M5377       17    26.05015
M5378       17    26.08200
M5379       17    26.18082
M5380       17    26.37424
M5381       17    26.63117
M5382       17    26.71451
M5383       17    26.80215
M5384       17    27.04656
M5385       17    27.08353
M5386       17    27.21873
M5387       17    27.94519
M5388       17    28.57979
M5389       17    29.40065
M5390       17    29.58881
M5391       17    30.30448
M5392       17    30.96286
M5393       17    31.37707
M5394       17    31.50546
M5395       17    31.70731
M5396       17    31.91497
M5397       17    32.50232
M5398       17    32.89581
M5399       17    33.18479
M5400       17    33.44289
M5401       17    33.47861
M5402       17    33.57586
M5403       17    35.17049
M5404       17    35.43555
M5405       17    35.72598
M5406       17    36.28650
M5407       17    36.62971
M5408       17    37.31519
M5409       17    38.17859
M5410       17    38.46871
M5411       17    38.69355
M5412       17    38.77018
M5413       17    39.10765
M5414       17    39.16632
M5415       17    39.49141
M5416       17    39.78224
M5417       17    39.81300
M5418       17    40.50232
M5419       17    40.74654
M5420       17    40.96281
M5421       17    41.87039
M5422       17    42.72347
M5423       17    42.77952
M5424       17    43.00504
M5425       17    43.12235
M5426       17    43.12924
M5427       17    43.53856
M5428       17    43.71787
M5429       17    43.73570
M5430       17    43.87627
M5431       17    44.74768
M5432       17    44.81131
M5433       17    45.31370
M5434       17    45.39062
M5435       17    46.00666
M5436       17    46.03944
M5437       17    46.06648
M5438       17    46.50029
M5439       17    47.21948
M5440       17    47.89617
M5441       17    48.30162
M5442       17    49.24758
M5443       17    49.85163
M5444       17    49.95438
M5445       17    50.03946
M5446       17    50.41374
M5447       17    50.92600
M5448       17    51.52703
M5449       17    51.58112
M5450       17    51.96029
M5451       17    52.09687
M5452       17    52.45557
M5453       17    52.69395
M5454       17    52.70156
M5455       17    53.02296
M5456       17    53.28450
M5457       17    54.26248
M5458       17    54.55130
M5459       17    54.70046
M5460       17    54.85596
M5461       17    55.09815
M5462       17    55.62656
M5463       17    55.83266
M5464       17    55.86033
M5465       17    56.22541
M5466       17    56.62045
M5467       17    56.81855
M5468       17    56.88519
M5469       17    56.95550
M5470       17    56.99643
M5471       17    57.22349
M5472       17    57.80716
M5473       17    57.83656
M5474       17    57.90063
M5475       17    58.08259
M5476       17    58.15316
M5477       17    58.82029
M5478       17    59.31405
M5479       17    59.63494
M5480       17    59.89915
M5481       17    60.09639
M5482       17    60.29301
M5483       17    60.71814
M5484       17    60.80246
M5485       17    61.03125
M5486       17    61.05996
M5487       17    61.18078
M5488       17    61.47811
M5489       17    61.52468
M5490       17    61.64870
M5491       17    61.87517
M5492       17    61.88512
M5493       17    62.17610
M5494       17    62.50254
M5495       17    63.25957
M5496       17    63.35613
M5497       17    63.85933
M5498       17    64.08378
M5499       17    64.10172
M5500       17    64.26538
M5501       17    64.34359
M5502       17    64.89580
M5503       17    64.96677
M5504       17    65.48912
M5505       17    66.09156
M5506       17    66.64633
M5507       17    67.02897
M5508       17    67.55367
M5509       17    67.65888
M5510       17    68.34222
M5511       17    68.76956
M5512       17    68.86489
M5513       17    69.04718
M5514       17    69.07767
M5515       17    69.13053
M5516       17    69.53741
M5517       17    69.60250
M5518       17    70.41307
M5519       17    70.63148
M5520       17    70.83231
M5521       17    70.88429
M5522       17    71.41065
M5523       17    71.72636
M5524       17    71.78838
M5525       17    71.79025
M5526       17    71.81381
M5527       17    72.18442
M5528       17    72.19124
M5529       17    72.73395
M5530       17    73.34955
M5531       17    73.45144
M5532       17    73.67138
M5533       17    74.75310
M5534       17    74.86029
M5535       17    75.74107
M5536       17    75.78627
M5537       17    75.85438
M5538       17    75.86405
M5539       17    76.52833
M5540       17    76.97291
M5541       17    77.38332
M5542       17    77.66137
M5543       17    78.01833
M5544       17    78.47118
M5545       17    79.17254
M5546       17    79.45307
M5547       17    79.88365
M5548       17    80.28308
M5549       17    80.32979
M5550       17    81.08483
M5551       17    81.15520
M5552       17    81.40893
M5553       17    81.54625
M5554       17    82.36851
M5555       17    82.37310
M5556       17    82.55859
M5557       17    82.60974
M5558       17    82.88615
M5559       17    82.90933
M5560       17    82.92356
M5561       17    82.95833
M5562       17    83.42652
M5563       17    83.79165
M5564       17    83.83599
M5565       17    84.03715
M5566       17    84.69278
M5567       17    84.73723
M5568       17    85.05311
M5569       17    85.40401
M5570       17    85.59949
M5571       17    85.65928
M5572       17    85.83410
M5573       17    85.85430
M5574       17    85.95392
M5575       17    86.09675
M5576       17    86.38637
M5577       17    86.76024
M5578       17    86.88736
M5579       17    87.38448
M5580       17    87.38927
M5581       17    87.39765
M5582       17    87.45921
M5583       17    87.67062
M5584       17    87.67087
M5585       17    88.04571
M5586       17    88.42616
M5587       17    88.43331
M5588       17    88.49413
M5589       17    88.49577
M5590       17    88.55122
M5591       17    88.58722
M5592       17    88.74629
M5593       17    89.14093
M5594       17    89.24339
M5595       17    89.32027
M5596       17    89.66754
M5597       17    89.71860
M5598       17    89.77344
M5599       17    89.83699
M5600       17    89.89935
M5601       17    89.94949
M5602       17    90.46018
M5603       17    91.68381
M5604       17    91.82986
M5605       17    92.30217
M5606       17    92.35109
M5607       17    92.89899
M5608       17    93.54317
M5609       17    93.55990
M5610       17    93.81869
M5611       17    93.87563
M5612       17    94.05440
M5613       17    94.64902
M5614       17    94.80225
M5615       17    95.72577
M5616       17    96.00662
M5617       17    96.03936
M5618       17    96.20010
M5619       17    96.68419
M5620       17    96.74340
M5621       17    97.45250
M5622       17    97.47485
M5623       17    98.22257
M5624       17    98.32189
M5625       17    98.50961
M5626       17    98.57976
M5627       17    98.65861
M5628       17    98.82975
M5629       17    98.87761
M5630       17    99.09114
M5631       17    99.13913
M5632       17    99.33508
M5633       17    99.34063
M5634       17    99.62216
M5635       17    99.63262
M5636       18     0.24288
M5637       18     0.45710
M5638       18     0.84082
M5639       18     0.90751
M5640       18     1.03934
M5641       18     1.12269
M5642       18     1.25683
M5643       18     1.49117
M5644       18     1.74547
M5645       18     2.69321
M5646       18     2.89832
M5647       18     3.10704
M5648       18     3.20125
M5649       18     3.84836
M5650       18     3.92719
M5651       18     4.00984
M5652       18     4.10144
M5653       18     4.11683
M5654       18     4.24538
M5655       18     4.39505
M5656       18     4.47612
M5657       18     4.72012
M5658       18     5.21754
M5659       18     5.41941
M5660       18     5.54937
M5661       18     5.57784
M5662       18     5.94950
M5663       18     6.00880
M5664       18     6.33383
M5665       18     6.34049
M5666       18     7.13759
M5667       18     7.17773
M5668       18     7.38991
M5669       18     7.57230
M5670       18     7.63513
M5671       18     7.87570
M5672       18     7.99276
M5673       18     8.48070
M5674       18     8.51544
M5675       18     9.37797
M5676       18     9.38142
M5677       18     9.59096
M5678       18     9.69505
M5679       18     9.92647
M5680       18    10.05905
M5681       18    10.82933
M5682       18    10.94127
M5683       18    11.02706
M5684       18    11.36944
M5685       18    11.67572
M5686       18    11.70084
M5687       18    12.01474
M5688       18    12.59906
M5689       18    12.92929
M5690       18    13.25066
M5691       18    13.72239
M5692       18    13.77125
M5693       18    14.07516
M5694       18    14.07700
M5695       18    14.15672
M5696       18    14.23176
M5697       18    14.38264
M5698       18    15.26378
M5699       18    16.68182
M5700       18    16.72289
M5701       18    16.77267
M5702       18    16.97804
M5703       18    17.19445
M5704       18    17.37382
M5705       18    17.56761
M5706       18    17.78597
M5707       18    18.62168
M5708       18    18.64813
M5709       18    18.68550
M5710       18    19.27344
M5711       18    19.34682
M5712       18    19.34946
M5713       18    19.35646
M5714       18    19.98835
M5715       18    20.34385
M5716       18    20.63156
M5717       18    20.91224
M5718       18    21.60479
M5719       18    21.62535
M5720       18    21.76837
M5721       18    22.75008
M5722       18    22.76674
M5723       18    23.15235
M5724       18    24.61145
M5725       18    25.86280
M5726       18    25.95185
M5727       18    25.97267
M5728       18    26.39026
M5729       18    26.71900
M5730       18    26.91945
M5731       18    26.94114
M5732       18    27.20044
M5733       18    27.20079
M5734       18    27.37066
M5735       18    27.37379
M5736       18    28.08960
M5737       18    28.94655
M5738       18    29.06779
M5739       18    29.19011
M5740       18    29.38286
M5741       18    29.54637
M5742       18    30.03258
M5743       18    30.49099
M5744       18    30.57522
M5745       18    30.69298
M5746       18    30.78956
M5747       18    31.94037
M5748       18    32.05121
M5749       18    32.40044
M5750       18    32.91894
M5751       18    32.96585
M5752       18    33.10498
M5753       18    33.93630
M5754       18    33.96504
M5755       18    34.57567
M5756       18    34.94164
M5757       18    35.39561
M5758       18    35.77147
M5759       18    35.89145
M5760       18    36.04723
M5761       18    36.19545
M5762       18    36.35667
M5763       18    36.67423
M5764       18    37.66925
M5765       18    37.98130
M5766       18    38.03237
M5767       18    38.05090
M5768       18    38.22462
M5769       18    38.62319
M5770       18    38.72828
M5771       18    39.16142
M5772       18    39.25198
M5773       18    39.44950
M5774       18    39.53391
M5775       18    39.58848
M5776       18    40.14063
M5777       18    40.70194
M5778       18    40.87768
M5779       18    41.01370
M5780       18    41.02474
M5781       18    41.44283
M5782       18    41.57248
M5783       18    41.78121
M5784       18    43.97069
M5785       18    44.14542
M5786       18    44.16933
M5787       18    44.57254
M5788       18    44.66935
M5789       18    45.36953
M5790       18    45.71523
M5791       18    46.04648
M5792       18    46.39111
M5793       18    46.49604
M5794       18    47.13492
M5795       18    47.43532
M5796       18    47.65119
M5797       18    47.83636
M5798       18    48.00086
M5799       18    48.21687
M5800       18    49.25171
M5801       18    49.34423
M5802       18    49.86124
M5803       18    50.64772
M5804       18    50.86593
M5805       18    50.99356
M5806       18    51.24513
M5807       18    51.28517
M5808       18    51.91163
M5809       18    52.18215
M5810       18    52.41598
M5811       18    53.03183
M5812       18    53.21946
M5813       18    53.48095
M5814       18    54.41377
M5815       18    54.44546
M5816       18    54.44783
M5817       18    54.51617
M5818       18    54.86443
M5819       18    55.20406
M5820       18    55.35031
M5821       18    56.76142
M5822       18    56.99660
M5823       18    57.20969
M5824       18    57.46430
M5825       18    57.52927
M5826       18    57.77977
M5827       18    58.23662
M5828       18    58.59483
M5829       18    58.96933
M5830       18    59.04548
M5831       18    59.82644
M5832       18    59.89635
M5833       18    59.99692
M5834       18    60.24059
M5835       18    61.04772
M5836       18    61.10356
M5837       18    61.13928
M5838       18    61.37560
M5839       18    61.44519
M5840       18    61.65979
M5841       18    61.96758
M5842       18    62.12800
M5843       18    62.23178
M5844       18    62.32661
M5845       18    62.60859
M5846       18    62.77565
M5847       18    63.39270
M5848       18    63.93137
M5849       18    64.06149
M5850       18    64.70641
M5851       18    64.89423
M5852       18    65.46410
M5853       18    66.12672
M5854       18    66.36689
M5855       18    67.16150
M5856       18    67.32327
M5857       18    67.39559
M5858       18    67.43312
M5859       18    68.52713
M5860       18    68.90680
M5861       18    68.93695
M5862       18    68.95366
M5863       18    69.00828
M5864       18    69.07163
M5865       18    69.08963
M5866       18    70.12571
M5867       18    70.27220
M5868       18    70.29401
M5869       18    70.70746
M5870       18    71.27585
M5871       18    71.33070
M5872       18    71.95364
M5873       18    72.31954
M5874       18    72.58369
M5875       18    72.60382
M5876       18    73.50765
M5877       18    73.77220
M5878       18    73.79156
M5879       18    74.21383
M5880       18    74.58897
M5881       18    74.62414
M5882       18    74.67237
M5883       18    75.10731
M5884       18    75.12824
M5885       18    75.59115
M5886       18    76.21226
M5887       18    76.37710
M5888       18    77.74442
M5889       18    78.09438
M5890       18    78.25742
M5891       18    78.56634
M5892       18    78.59095
M5893       18    79.81077
M5894       18    80.41617
M5895       18    80.44284
M5896       18    80.72904
M5897       18    81.03993
M5898       18    81.50242
M5899       18    82.12142
M5900       18    82.33820
M5901       18    83.44903
M5902       18    83.56478
M5903       18    83.80311
M5904       18    83.97280
M5905       18    84.30969
M5906       18    85.25888
M5907       18    85.88583
M5908       18    85.93798
M5909       18    86.07035
M5910       18    87.01797
M5911       18    87.02917
M5912       18    87.25756
M5913       18    87.37217
M5914       18    88.13819
M5915       18    88.41818
M5916       18    88.73336
M5917       18    89.01252
M5918       18    89.02608
M5919       18    90.24777
M5920       18    90.31465
M5921       18    90.39519
M5922       18    90.55135
M5923       18    91.09225
M5924       18    91.68442
M5925       18    91.84240
M5926       18    92.36097
M5927       18    92.52713
M5928       18    93.61780
M5929       18    93.99649
M5930       18    94.24235
M5931       18    94.37888
M5932       18    94.80109
M5933       18    94.91873
M5934       18    95.11526
M5935       18    95.14691
M5936       18    95.16437
M5937       18    95.39007
M5938       18    95.69949
M5939       18    95.72354
M5940       18    96.06339
M5941       18    96.18340
M5942       18    96.25314
M5943       18    97.33585
M5944       18    97.39204
M5945       18    97.50566
M5946       18    97.58147
M5947       18    97.81188
M5948       18    98.26932
M5949       18    98.62161
M5950       18    99.08514
M5951       18    99.56608
M5952       19     0.29960
M5953       19     0.40680
M5954       19     0.63451
M5955       19     0.86097
M5956       19     1.57172
M5957       19     1.68531
M5958       19     2.86895
M5959       19     2.94724
M5960       19     3.01476
M5961       19     3.08396
M5962       19     3.16572
M5963       19     3.73915
M5964       19     4.01136
M5965       19     4.65426
M5966       19     5.04926
M5967       19     5.48706
M5968       19     5.68516
M5969       19     5.71525
M5970       19     5.90258
M5971       19     6.48409
M5972       19     6.88550
M5973       19     6.94181
M5974       19     7.34180
M5975       19     7.48478
M5976       19     8.20712
M5977       19     8.48486
M5978       19     8.79196
M5979       19     9.45646
M5980       19     9.72152
M5981       19     9.76664
M5982       19     9.82794
M5983       19     9.86808
M5984       19    10.00195
M5985       19    10.14492
M5986       19    10.14731
M5987       19    10.26299
M5988       19    10.29965
M5989       19    10.43022
M5990       19    10.55290
M5991       19    10.90369
M5992       19    10.96649
M5993       19    11.04940
M5994       19    11.35160
M5995       19    11.44500
M5996       19    11.76253
M5997       19    11.93209
M5998       19    12.21334
M5999       19    12.32204
M6000       19    12.46479
M6001       19    12.76031
M6002       19    12.81731
M6003       19    13.04374
M6004       19    13.13264
M6005       19    13.35389
M6006       19    13.36521
M6007       19    13.40559
M6008       19    14.16799
M6009       19    16.01540
M6010       19    16.22050
M6011       19    16.41515
M6012       19    16.80900
M6013       19    17.24097
M6014       19    17.29712
M6015       19    17.63859
M6016       19    19.02687
M6017       19    19.13442
M6018       19    19.45184
M6019       19    19.49579
M6020       19    19.51339
M6021       19    19.75056
M6022       19    19.78168
M6023       19    22.00289
M6024       19    22.05474
M6025       19    22.08095
M6026       19    22.53628
M6027       19    22.57061
M6028       19    23.51391
M6029       19    23.95821
M6030       19    23.95838
M6031       19    24.10703
M6032       19    24.31995
M6033       19    24.39257
M6034       19    24.47383
M6035       19    24.66482
M6036       19    25.01316
M6037       19    25.09442
M6038       19    25.18666
M6039       19    25.53353
M6040       19    25.96302
M6041       19    26.16914
M6042       19    26.61423
M6043       19    26.73816
M6044       19    27.07307
M6045       19    27.31397
M6046       19    27.36292
M6047       19    28.06564
M6048       19    28.16240
M6049       19    28.65999
M6050       19    29.29329
M6051       19    29.56177
M6052       19    30.05100
M6053       19    30.20800
M6054       19    30.55245
M6055       19    30.76176
M6056       19    30.89560
M6057       19    31.16473
M6058       19    31.48905
M6059       19    31.89155
M6060       19    31.91434
M6061       19    32.25978
M6062       19    32.34022
M6063       19    32.92339
M6064       19    33.36757
M6065       19    33.36850
M6066       19    34.04678
M6067       19    34.16310
M6068       19    34.54702
M6069       19    34.73738
M6070       19    35.09450
M6071       19    36.42147
M6072       19    36.61501
M6073       19    36.65498
M6074       19    36.72572
M6075       19    37.85069
M6076       19    38.04276
M6077       19    38.16374
M6078       19    38.27214
M6079       19    38.46249
M6080       19    38.64561
M6081       19    38.76079
M6082       19    38.78726
M6083       19    38.85537
M6084       19    39.32695
M6085       19    39.90557
M6086       19    40.03589
M6087       19    40.14092
M6088       19    40.22490
M6089       19    40.31915
M6090       19    40.98639
M6091       19    41.10386
M6092       19    41.92591
M6093       19    42.72400
M6094       19    42.74115
M6095       19    42.88775
M6096       19    43.40611
M6097       19    43.73843
M6098       19    44.26197
M6099       19    44.75854
